;134;135;136;137;138;139;145;146;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164;165;166;167;168;169;170;171;172;173;174;175;176;177;178;140;141;142;143;144;maximum bus voltage;minimum bus voltage
0;1.0;0.9749856552210254;0.9757814042955463;0.9760579116419494;0.9764669586543513;0.9764863206217681;0.9765654459460652;0.976727242242828;0.9768522416118207;0.9769627497970091;0.9769919944625305;0.9770805167113753;0.9771797215133399;0.9772890652427502;0.9777759990318875;0.9781010214582236;0.9782019240713681;0.9782679158439372;0.9783880084343723;0.9784448876039983;0.9785227710166317;0.978661479525056;0.978667351423374;0.9786892662177995;0.9786901000862146;0.9787712712389924;0.9788244682817351;0.9788562485611636;0.9791276186207827;0.9793793416431497;0.9794170684039085;0.9794196422178015;0.9794524317044133;0.9794738375711342;0.9794945425873638;0.979503157195504;0.9795114380971874;0.9795169741957015;0.9795180273103105;0.9795186472688943;0.9764957930117518;0.9764967898043386;0.976502830648632;0.9765224160195005;0.9765266902872648;1.0;0.9749856552210254
1;1.0;0.9891333092052393;0.9898077239983921;0.9900423406406587;0.9903874269497287;0.990404044798174;0.9904706908238056;0.9906079947376182;0.9907147637619319;0.9908086211815196;0.9908361633198748;0.9909080925346758;0.9909925359117516;0.991086036148042;0.991498542093036;0.991770250992881;0.991856378778671;0.9919122668141214;0.9920129885148617;0.9920609751305524;0.9921274110082131;0.9922444487546228;0.9922499185689467;0.9922677768350284;0.9922679416532005;0.9923381330090552;0.9923831843908608;0.9924096618023178;0.9926444700109491;0.9928555603064441;0.9928858350860651;0.9928865084885103;0.9929153280238602;0.9929323024594504;0.9929491149767258;0.9929553677688264;0.9929619143719695;0.9929665470773866;0.9929669510280207;0.9929671842542185;0.9904128844961971;0.9904129366704526;0.9904176720084036;0.9904359477214507;0.9904399237924935;1.0;0.9891333092052393
2;1.0;0.9894945576424505;0.990353170872744;0.9906514668955634;0.9910933761389668;0.9911142332779855;0.9911996959741239;0.99137419672947;0.9915087895418411;0.9916279374768014;0.9916586320362295;0.9917550959761773;0.9918620027839169;0.991979700767715;0.9925050808481313;0.9928569651977155;0.992965663431889;0.9930368862055173;0.9931667972565341;0.9932282385268147;0.9933121335545522;0.9934619417965749;0.9934681336360126;0.9934919847955733;0.9934930590025076;0.9935801671352575;0.9936375467712292;0.9936719535120597;0.9939631383189699;0.9942355343188636;0.9942768108452237;0.9942800712824106;0.9943151639742548;0.9943386594279803;0.9943612650531637;0.9943709067039309;0.9943800029299334;0.9943860031647196;0.9943872942570615;0.9943880558414859;0.9911242140634103;0.9911255435433984;0.9911321953559502;0.9911528326091729;0.9911573423475721;1.0;0.9894945576424505
3;1.0;0.9887907497216831;0.9892926551157027;0.9894675083474167;0.9897220853648595;0.9897346187419986;0.9897838236619648;0.9898863080212496;0.9899669157761257;0.9900371176480427;0.9900611909131216;0.990110760586941;0.9901741449052772;0.9902448834906777;0.9905518736597624;0.9907491389235417;0.9908139659713961;0.9908554819370254;0.9909290535240161;0.99096447511056;0.9910144915054172;0.9911009766921925;0.9911056509519912;0.991118075796952;0.991117477077059;0.991171656224323;0.9912052420296;0.9912244455068753;0.9914058291121984;0.9915596717043738;0.991579855121565;0.9915783556299284;0.9916010122403276;0.9916120063772129;0.991623435952202;0.9916266600567789;0.9916308697704542;0.9916342103542568;0.9916338691144105;0.9916336585256281;0.989742203065777;0.9897411927064877;0.9897441718475306;0.9897598494536466;0.9897632383797024;1.0;0.9887907497216831
4;1.0;0.9886601834822047;0.9890975440319818;0.9892498732049092;0.9894708020437822;0.9894816555382406;0.989524576522352;0.989614060107456;0.9896847507596045;0.9897461454996728;0.9897682500609001;0.9898102627899229;0.9898657464128076;0.9899278467885497;0.9901956435561604;0.9903659111366915;0.9904225641884677;0.9904586936670053;0.9905223576191996;0.9905531283987238;0.9905969185934443;0.9906721623321223;0.9906763844242423;0.9906870106505421;0.9906862404424356;0.9907342166457254;0.9907636215522679;0.9907803038783404;0.9909409130160899;0.9910735796247132;0.9910902668043563;0.991088279036225;0.9911082597779867;0.9911171835185971;0.9911266566371518;0.991128936950193;0.9911323393807024;0.9911351823747407;0.9911346736350886;0.9911343632894766;0.9894885274564391;0.989487291479863;0.9894896618421215;0.9895038650373587;0.9895069207420095;1.0;0.9886601834822047
5;1.0;0.9895709705310862;0.9904680724573418;0.9907798090825761;0.9912417734620784;0.9912636420564179;0.9913528361054537;0.9915350853512928;0.9916755961361515;0.9917999912809261;0.9918318953415608;0.9919328197707347;0.9920444360041903;0.992167287903098;0.9927160088373991;0.9930839377792603;0.9931975174903515;0.993271950545636;0.9934077525934643;0.9934719625910612;0.9935595717484424;0.9937160684029528;0.9937225376590666;0.9937474483628043;0.9937486190349628;0.993839433308113;0.9938992980776242;0.9939351964361267;0.99423879648427;0.994523794612384;0.9945671396605337;0.9945706744910172;0.9946073799781444;0.9946321002590726;0.9946558684104021;0.9946660626399666;0.9946756363474805;0.9946819337118747;0.9946833189209416;0.9946841365577154;0.9912740607002448;0.9912755164064421;0.9912825295997482;0.9913040730327841;0.9913087875715444;1.0;0.9895709705310862
6;1.0;0.9892712719125818;0.9900180535140387;0.9902772539106417;0.9906609495129488;0.9906788282934087;0.9907535121143972;0.9909055052534704;0.9910228678901412;0.9911267803748455;0.9911537829561868;0.9912374997664366;0.9913307161839274;0.9914334054218541;0.9918910366856752;0.9921965255307775;0.992290984752644;0.9923528765369244;0.9924657358473091;0.992519144997652;0.9925922252341524;0.9927226482230932;0.992727992894806;0.9927488273575691;0.9927496516477223;0.9928259335919438;0.9928761205202083;0.9929062459350008;0.9931611434897845;0.9933969828014547;0.9934323226068562;0.9934348720482746;0.9934651795800397;0.9934851601775707;0.993504402850057;0.9935124890986932;0.9935202156147032;0.9935253486371476;0.9935263958369531;0.9935270121689221;0.990687472649881;0.9906884812135691;0.9906940961606524;0.9907119675569422;0.9907158521970477;1.0;0.9892712719125818
7;1.0;0.9893409393895933;0.9901228414732596;0.990394261003709;0.9907963154709499;0.9908150748067243;0.9908932311048089;0.9910523030486484;0.9911750312465456;0.9912837445977456;0.9913116662113225;0.9913996768869712;0.9914971858153016;0.991604545733396;0.9920835595457377;0.9924039276223069;0.9925027863030845;0.9925676057509059;0.9926859108620257;0.992741861036139;0.9928183087340672;0.9929548888784947;0.9929604443612045;0.992982310283234;0.9929832538955969;0.9930628608785955;0.9931153462529718;0.9931468882814822;0.9934129040965582;0.9936603142488238;0.993697618924659;0.9937005078178817;0.9937321862525714;0.9937533307654828;0.9937736504581745;0.993782293040525;0.99379047381675;0.993795874208123;0.9937970378261652;0.9937977234931346;0.9908240518159968;0.990825222596819;0.9908311802560982;0.9908497401057238;0.9908537803355449;1.0;0.9893409393895933
8;1.0;0.9903364115071733;0.991631877057026;0.9920810168454006;0.9927528147043423;0.9927835676462387;0.9929139063449854;0.9931766347962676;0.9933770498394844;0.993556209032573;0.9935936220945922;0.9937491640780933;0.9939092981866413;0.9940842182204916;0.9948774935576741;0.9954204162466269;0.9955823859323653;0.9956899495267844;0.9958893393801515;0.9959827318708026;0.9961079173747058;0.9963356200575523;0.9963433479423942;0.9963816702855183;0.9963850312378417;0.9965119914249582;0.9965987141659082;0.9966521419801756;0.9970760399485604;0.997494005242394;0.9975616742782637;0.997571436341801;0.9976209741782106;0.9976601146207426;0.99769651527119;0.9977144041413968;0.9977296192535542;0.9977388443537297;0.9977423647343523;0.9977444540245829;0.9927959812714229;0.9928005411786487;0.9928118002501125;0.9928374722714618;0.9928431197561419;1.0;0.9903364115071733
