;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164;165;166;167;168;169;170;maximum line loading
0;10.2051546842649;9.974547049550413;9.513640850471;1.5024307304703335;0.46292010376655046;0.9957679633292128;0.5571796631438929;0.9081112655322611;0.4453043204263254;7.905738377378288;7.85332763990184;7.768268647536704;7.3434045573448845;0.5516859681323717;6.731772416800273;6.6548285021312505;6.595588288766341;6.170533042759818;5.56628923671336;5.743296595421016;5.308715792773349;4.892145121884655;4.805994600407777;4.745441354550396;4.319933739476846;0.4494377414543844;3.7946811212344373;0.08964451600939274;3.672876767908316;3.2367167524849325;2.8276565051026696;3.1091292311269116;2.473361177385465;1.7951421106860816;0.16023609857645507;1.610165605914859;1.1546792875310363;1.0916120418277546;0.6456079329571232;0.5816402004246097;0.5286613576748076;0.13808660348613974;0.08108999896485718;10.2051546842649
1;8.76716911252888;8.541586913421401;8.118561986328993;1.2827187881722948;0.4326681201924831;0.8410989644373004;0.43856407599934966;0.8466538771529826;0.41415316578691685;6.77752179308759;6.7531208412998245;6.71226198251248;6.330301595871364;0.5266157235843478;5.772691042148847;5.740458529038938;5.708582408989181;5.326471449550447;4.742798652228478;4.934976298733315;4.5406197944147175;4.1684494112156605;4.1055850890701695;4.0924965218270355;3.709820343206352;0.41873012072908;3.250194724522975;0.08288282046238073;3.2006808153545863;2.806816062357069;2.4471743645775166;2.7500936200161386;2.1318141449028705;1.4615723858316976;0.14987761754159473;1.3434719758615739;0.9243910529646524;0.88855817092241;0.4853195547916;0.46632846713193804;0.4427815641635237;0.1269731864975785;0.07724868465746325;8.76716911252888
2;10.988005230329629;10.750117419573407;10.26305525340312;1.621993769746429;0.48749269482720886;1.0781258099768;0.6140171987318088;0.9572885626221552;0.46988781091190307;8.516952758140754;8.453268523043953;8.350446154378414;7.89852969715482;0.5758766504505021;7.251522739628253;7.156735363837019;7.086347850637957;6.6342391345705884;6.006872645349337;6.184257867735188;5.723208512161525;5.279397809365065;5.182805213838958;5.103921968797881;4.6514380583619515;0.47391372535034976;4.08884115097476;0.09700115202151907;3.9381000433796274;3.47499626964195;3.0376487819733047;3.318853121661848;2.660344105355167;1.9614667105068322;0.17150729476516438;1.7481518068910307;1.2670985790285711;1.1927696763902065;0.7202595978028824;0.6380382221258694;0.573422724299217;0.1501993549315963;0.08543749917956175;10.988005230329629
3;6.906002782147208;6.667195790651379;6.322102373058735;0.9646613937455479;0.3727682741213855;0.6195371115071524;0.29259529056645456;0.7254361976167542;0.3529372125625599;5.336600117180569;5.3331265696251995;5.326063241308076;5.028605579849685;0.4741534364110673;4.552817776479294;4.554512005166162;4.543215128752013;4.245531431709129;3.715852300214515;3.855502196140211;3.54199638610604;3.2582135941092605;3.208893678229554;3.2342317146467825;2.9364524283846087;0.358110470002156;2.575900369189222;0.09390587213899089;2.58052194938232;2.2698012970093235;2.0045433994082953;2.2670198664262586;1.6964003599391473;1.0631518199808339;0.16352111650053713;0.9856612423515358;0.6459686123801095;0.6266908995113862;0.3270561853630062;0.3276294179542372;0.32579737338799963;0.14656225910315704;0.08025452466041325;6.906002782147208
4;6.304002543526213;6.048976960723743;5.745501346545224;0.8387128716016009;0.3390560014124281;0.5330359499404645;0.25013483659663993;0.6569859486240633;0.31826699357594457;4.881294699083447;4.8763201035334;4.867308718328048;4.613468250309557;0.4454416266021285;4.170246271948874;4.1700714932595675;4.157240720277454;3.902971238518417;3.4047131036832536;3.48666995132137;3.2162421684853157;2.9781923852906798;2.924258235940603;2.9494192984623617;2.6955033166763145;0.3237826996034977;2.3742738087526813;0.09882260864739184;2.3758652651081738;2.1071631610268304;1.8863890887213544;2.1022955300590427;1.559501507282294;0.9526537157125314;0.17018213157443254;0.8616447838185844;0.5674298385589266;0.542438242922196;0.30152302435694667;0.2888814247675919;0.2841230623599081;0.15501757145208178;0.08212817666557794;6.304002543526213
5;11.470161786700977;11.232602534975268;10.723977920551613;1.7037204258559395;0.508598999913772;1.1338807696323272;0.6479340617334869;0.9998266418787118;0.49129387820704445;8.889643572895345;8.821627795586702;8.712035637435031;8.237655080067794;0.5950800767022141;7.567314252033169;7.465570749689826;7.391024320077946;6.9164817490939905;6.271292244698497;6.462866223294293;5.979715801977724;5.513268292536644;5.413240869580151;5.326956967331167;4.852108753742942;0.4951468405433639;4.264024744223355;0.09995180061381014;4.101895246973619;3.616715548042767;3.1565412436508677;3.449389997507742;2.773791495151729;2.0592904150193307;0.17585889266589508;1.8360690519062417;1.3336138499268964;1.2551906965186133;0.7608666602547358;0.6713176894525118;0.6023055026891189;0.15512656145997833;0.08696874140928267;11.470161786700977
6;9.619343754628115;9.376098654528146;8.954536600647046;1.382952742809614;0.42331827684774415;0.9152529890444124;0.5179399757700008;0.8277472209788264;0.404611963941317;7.461897609098609;7.4085023198858835;7.321710436408322;6.938225024641309;0.5183699009849231;6.358443335681904;6.280320299371309;6.219655486364391;5.8358608871809245;5.26154563813319;5.387206736869784;4.993570250825321;4.618879281554459;4.529593273979385;4.468856777578748;4.084530746544249;0.40918066137001924;3.5963270421966573;0.09043863270844678;3.4729606487980904;3.0768803771934197;2.7087080564331933;2.947512712657015;2.3396588375040297;1.6865132404910474;0.1617997877416171;1.495195693088624;1.0794289269076434;1.0144561145398157;0.6086754554481428;0.5442453085824199;0.49004131349616914;0.13923994751066485;0.08198983576666669;9.619343754628115
7;10.043269364646303;9.800156847805667;9.361804439572946;1.4533311217990574;0.43925218498281415;0.9637121828398919;0.5494570326862862;0.8599431123843972;0.42084944294143534;7.790971184991852;7.732477151603627;7.6376942163208215;7.236382118524452;0.5325136868179944;6.637515754543004;6.551216953252166;6.485634498392784;6.08403598937248;5.4970157894597795;5.630623091638357;5.219579621318008;4.826798689936288;4.733432808610558;4.663984264069754;4.261896544121049;0.4252713087160613;3.7521394415949283;0.09335466540050094;3.6154447477173917;3.2018983187330305;2.815278863105336;3.059474227667328;2.4396243934288604;1.7764096146685615;0.1661166756300997;1.5733382940366314;1.1409585832587423;1.0711351154103017;0.6480452987980406;0.5750303873039448;0.5155784473162892;0.1441074551243411;0.08352752147979986;10.043269364646303
8;16.655142276466325;16.336676150553505;15.725007442529796;2.42836989445778;0.6051188573981211;1.6420015533698566;1.0546465663512024;1.194036071509621;0.5888899877361609;12.982980260910113;12.800930847278552;12.512138903905509;11.92731781035112;0.6843351235313682;11.057945712082322;10.775864467369416;10.588699822080217;10.003719966089196;9.282261836598185;9.31072432579846;8.721203427269906;8.143576195758445;7.936327149687211;7.666514586629086;7.08209303186576;0.5916301973491245;6.279094211214313;0.19787669687424012;5.823456291637558;5.229237598083068;4.651414244869337;4.7713761114576405;4.023720069710566;3.250540075022925;0.32357662522814895;2.7406010237215437;2.1387558165316527;1.9469988686475703;1.3502438328551416;1.07611736815294;0.8916146963387171;0.31663073115304;0.14053633327887344;16.655142276466325
